X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
452601.1738,144498.9474,3687,VERMONT SOUP & SANDWICH OF BRANDON,0.168,Food Establishment,Restaurant,,22 CENTER STREET,BRANDON,RUTLAND,5733,,,,1
452777.6642,144419.9168,3688,INSIDE SCOOP ,0.21,Food Establishment,Restaurant,,22 PARK STREET,BRANDON,RUTLAND,5733,,,,1
453925.577,146322.9717,3689,NESHOBE GOLF CLUB,1.575,Food Establishment,Restaurant,,224 TOWN FARM RD,BRANDON,RUTLAND,5733,8022473611,,,1
453177.7689,145239.3078,3690,BIRDCAGE INN,0.063,Food Establishment,B&B,,224 WHEELER RD,BRANDON,RUTLAND,5735,8022474634,,,1
455526.977,147578.7354,3691,WATROBA'S GENERAL STORE,0.18,Food Establishment,Grocery,,2265 FOREST DALE ROAD,BRANDON,RUTLAND,5733,,,,1
455526.977,147578.7354,3692,J&LS GENERAL STORE,0.18,Food Establishment,Grocery,,2265 FORESTDALE RD,BRANDON,RUTLAND,5733,,,,1
455526.977,147578.7354,3693,JUNCTION STORE & DELI,0.05,Food Establishment,Convenience Store,,2265 FORESTDALE RD,BRANDON,RUTLAND,5765,,,,1
452008.0713,144836.5252,3694,McDonald’s,0.378,Food Establishment,Restaurant,,228 GROVE ST,BRANDON,RUTLAND,5733,(802) 247-4477,,,1
451992.1376,144858.8621,3695,COCO MART,0.18,Food Establishment,Grocery,,232 GROVE ST,BRANDON,RUTLAND,5733,,,,1
452649.3,144476.3831,3696,BRANDON FALLS DINER,0.26,Food Establishment,Restaurant,,25 CENTER ST,BRANDON,RUTLAND,5733,(802) 247-5203,,,1
452649.3,144476.3831,3697,PLAN IT SHERI CATERING,0.05,Food Establishment,Caterer,,25 CENTER STREET,BRANDON,RUTLAND,5733,(802) 247-8837,,,1
452112.5219,144813.5514,3699,GAZEBO INN THE,0.105,Food Establishment,B&B,,25 GROVE ST,BRANDON,RUTLAND,5733,8022473235,,,1
455555.1401,140945.3109,3700,OTTER VALLEY UNION HIGH SCHOOL,0.1001,Food Establishment,School,,2997 FRANKLIN ST,BRANDON,RUTLAND,5733,8022476833,,,1
452232.2704,144679.3591,3701,CHAMPLAIN FARMS,0.18,Food Establishment,Convenience Store,,3 GROVE ST,BRANDON,RUTLAND,5733,,http://www.champlainfarms.com/,,1
452679.99,144265.0557,3702,WINTERGREEN RESIDENTIAL CARE,0.042,Nursing/Assisted Living,Residential Facility,,3 UNION STREET,BRANDON,RUTLAND,5733,,,,1
452670.7584,144098.456,3703,UNION STREET GROCERY,0.72,Food Establishment,Grocery,,30 UNION STREET,BRANDON,RUTLAND,5733,,,https://www.facebook.com/pages/Union-Street-Grocery/166056036744775,1
452649.4579,144498.604,3704,WATERSHED TAVERN,0.13,Food Establishment,Restaurant,Bars/Pubs,31 CENTER ST,BRANDON,RUTLAND,5733,(802) 247-0100,,,1
453097.8412,144173.2127,3705,ROSEBELLES VICTORIAN INN,0.168,Food Establishment,Restaurant,,31 FRANKLIN ST,BRANDON,RUTLAND,5733,,,,1
456494.2983,146661.2413,3707,BASIN EATS,0.05,Food Establishment,Caterer,,319 WYMAN RD,BRANDON,RUTLAND,5733,(802) 247-6738,,,1
452641.4106,144498.6612,3708,BRANDON HOUSE OF PIZZA,0.168,Food Establishment,Restaurant,,16 CENTER ST,BRANDON,RUTLAND,5733,8022478177,,http://www.facebook.com/pages/Brandon-House-of-Pizza/119818821367578,1
452287.725,144556.7403,3709,LIS CHINESE RESTAURANT,0.084,Food Establishment,Restaurant,,16 PARK ST,BRANDON,RUTLAND,5733,8022478818,,,1
452215.7776,144623.9222,3710,Jiffy Mart,0.055,Food Establishment,Convenience Store,,232 GROVE ST,BRANDON,RUTLAND,5733,8022470024,http://www.jiffymartstores.com/,,1
452641.6475,144531.9926,3711,GOURMET PROVENCE,0.05,Food Establishment,Caterer,,37 CENTER ST,BRANDON,RUTLAND,5733,8022473002,,,1
452725.7531,143909.1784,3712,BLUE SEAL FEEDS & NEEDS,,Food Manufacturer,Feed/Animal Products,,38 UNION ST,BRANDON,RUTLAND,5733,(802) 2473-731,,,1
454899.3651,148738.5066,3713,RED APRON CUPCAKERY,0.13,Food Establishment,Bakery,,445 DEER RUN ROAD,BRANDON,RUTLAND,5733,,,,1
452744.6075,144297.9301,3714,DOLLAR CHEST,0.72,Food Establishment,Grocery,,5 CARVER ST,BRANDON,RUTLAND,5733,,,,1
453059.638,144462.368,3715,SABINES MARKET INC,0.72,Food Establishment,Grocery,,52 PARK ST,BRANDON,RUTLAND,5733,,,,1
453067.0591,144373.4277,3716,LILAC INN,0.504,Food Establishment,Lodging,,53 PARK ST,BRANDON,RUTLAND,5733,8022475463,,,1
453329.2021,143882.702,3717,MAC'S CONVENIENCE STORE OF BRANDON,0.18,Food Establishment,Convenience Store,,3279 MCCONNELL RD,BRANDON,RUTLAND,5702,8022473440,,,1
454075.5225,145899.7171,3718,BRANDON MUSIC CAFE,0.252,Food Establishment,Restaurant,,62 COUNTRY CLUB RD,BRANDON,RUTLAND,5733,8022474295,,,1
453252.4635,144416.5681,3719,INN ON PARK STREET THE,0.126,Food Establishment,B&B,,69 PARK ST,BRANDON,RUTLAND,5733,8022473843,,,1
453616.6885,145869.5644,3720,OLD MILL INN BED & BREAKFAST,0.084,Food Establishment,B&B,,79 STONE MILL DAM RD,BRANDON,RUTLAND,5733,8022478002,,,1
452545.4756,144588.2322,3721,BRANDON STATE LIQUOR STORE,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",9 CONANT SQUARE,BRANDON,RUTLAND,5733,,,https://www.facebook.com/pages/Brandon-State-Liquor-Store/124443174270291,1
455352.4031,147935.4568,3722,FOREST DALE GROCERY & DELI,0.18,Food Establishment,Convenience Store,,15 FURNACE RD,BRANDON,RUTLAND,5733,,,,1
443434.2501,127326.024,3723,PALMS AT PROSPECT BAY ,0.26,Food Establishment,Restaurant,,111 PROSPECT POINT RD,CASTLETON,RUTLAND,5735,8027476100,,,1
444754.7358,133826.0391,3724,Jiffy Mart,0.18,Food Establishment,Convenience Store,,111 VT ROUTE 30,CASTLETON,RUTLAND,5735,8024680676,http://www.jiffymartstores.com/,,1
444483.4561,123461.7622,3725,SALTIS HOME,0.0735,Nursing/Assisted Living,Residential Facility,,1141 MAIN STREET,CASTLETON,RUTLAND,5735,(802) 468-5185,,,1
442390.9676,125168.2759,3726,SEBASTIANS REAL GERMAN BAKING,0.13,Food Establishment,Bakery,,1144 DRAKE RD,CASTLETON,RUTLAND,5735,(802) 468-8744,,,1
440765.1566,122949.1395,3727,MRS TS COUNTRY STORE,0.18,Food Establishment,Grocery,,1323 ROUTE 4A W,CASTLETON,RUTLAND,5735,(802) 265-2226,,,1
464932.3296,126501.2241,3728,ROXIE'S SNACK BAR,0.26,Food Establishment,Restaurant,,151 ROUTE 4A,CASTLETON,RUTLAND,5701,,,,1
443811.1791,123200.7005,3729,CASTLETON SNACK BAR,0.26,Food Establishment,Restaurant,,1589 MAIN ST,CASTLETON,RUTLAND,5735,(802) 468-3074,,,1
442787.693,123420.4614,3730,CASTLETON CORNERS DELI,0.18,Food Establishment,Convenience Store,,16 ROUTE 4A,CASTLETON,RUTLAND,5732,8024688544,,,1
440776.3698,123304.5916,3731,LAKE BOMOSEEN INN,0.13,Food Establishment,Restaurant,Bars/Pubs,17 E CREEK RD,CASTLETON,RUTLAND,5735,(802) 265-4645,,,1
443125.6229,123284.2559,3732,"HARVEY HOUSE, LTD",0.042,Nursing/Assisted Living,Residential Facility,,1997 MAIN STREET,CASTLETON,RUTLAND,5735,(802) 468-5357,,,1
442844.1084,123408.8694,3733,Dunkin’ Donuts,0.26,Food Establishment,Convenience Store,,2194 MAIN ST,CASTLETON,RUTLAND,5701,8024683044,,,1
441180.8587,128912.0924,3734,BOMOSEEN STATE PARK CONCESSION,0.13,Food Establishment,Restaurant,Concession,22 CEDAR MOUNTAIN RD,CASTLETON,RUTLAND,5743,(802) 265-4242,,,1
442531.9551,124667.0728,3735,CASTLETON ELEMENTARY SCHOOL,0.175305,Food Establishment,School,,263 ELEMENTARY SCHOOL RD,CASTLETON,RUTLAND,5735,8024685624,,,1
445811.1672,123917.5564,3736,DEPOT CAFE AND BAKE SHOP,0.26,Food Establishment,Bakery,,266 MAIN ST,CASTLETON,RUTLAND,5735,8024685757,,,1
442367.999,123435.1662,3737,IRON LANTERN RESTAURANT,2.1,Food Establishment,Restaurant,,272A ROUTE 4A WEST,CASTLETON,RUTLAND,5735,8024685474,http://www.ironlanternrestaurant.com/,,1
444957.425,124157.8391,3738,APPLEWOOD MANOR BED & BREAKFAST,0.0945,Food Establishment,Restaurant,,319 NORTH ROAD,CASTLETON,RUTLAND,5735,,,,1
445722.1926,123896.0544,3739,FEASTIVITIES CATERING & BAKE SHOP,0.05,Food Establishment,Caterer,,324A MAIN ST,CASTLETON,RUTLAND,5735,(802) 468-5757,,,1
440749.7949,123038.163,3740,HARBOR VIEW GENERAL STORE,0.18,Food Establishment,Convenience Store,,33 CREEK RD,CASTLETON,RUTLAND,5735,802-265-8884,,,1
442263.4345,123480.5094,3741,B K DELI,0.063,Food Establishment,Restaurant,Deli,334 ROUTE 4A,CASTLETON,RUTLAND,5732,(802) 468-8917,,,1
442263.4345,123480.5094,3742,BEVERAGE KING MARKET & DELI,0.13,Food Establishment,Convenience Store,Deli,334 ROUTE 4A,CASTLETON,RUTLAND,5732,8024688917,,http://www.facebook.com/pages/Beverage-King-and-Deli/358373349455,1
444246.1361,128896.972,3743,LAKE HOUSE PUB & GRILLE,1.008,Food Establishment,Bar,,3569 VT Route 30,CASTLETON,RUTLAND,5732,8022733000,http://www.lakehousevt.com/,https://www.facebook.com/pages/Lake-House-Pub-Grille/162675410423634,1
444322.8912,129396.3269,3744,CRYSTAL BEACH MARKET,0.18,Food Establishment,Grocery,,3888 ROUTE 30 N,CASTLETON,RUTLAND,5732,,,,1
446005.0799,123938.2136,3745,BIRDSEYE DINER,0.756,Food Establishment,Restaurant,,590 MAIN ST,CASTLETON,RUTLAND,5735,8024682213,,,1
445567.7372,123763.9765,3746,CASTLETON CRACKERS,0.13,Food Establishment,Bakery,,445 MAIN ST,CASTLETON,RUTLAND,5735,(802) 468-3013,,,1
445023.4232,123346.205,3747,FIRESIDE CAFE SODEXO CASTLETON,1.05,Food Establishment,College/University,,49 COLLEGE DR,CASTLETON,RUTLAND,5735,8024681265,,,1
472934.7993,187040.4418,3748,CASTLETON PIZZA PLACE,0.2625,Food Establishment,Restaurant,Deli,575 MAIN ST,CASTLETON,RUTLAND,5735,,http://www.castletonpizza.com/,,1
445333.1839,123710.3305,3749,CASTLETON VILLAGE STORE,0.18,Food Establishment,Grocery,,583 MAIN STREET,CASTLETON,RUTLAND,5735,,http://www.castletonvillagestore.com/,,1
445266.5181,123455.3249,3750,HUDEN DINING HALL SODEXO CASTLETON,1.21814,Food Establishment,College/University,,49 COLLEGE DR,CASTLETON,RUTLAND,5735,,http://www.castleton.edu/,,1
440884.2186,124548.0699,3751,ABBEY GROUP @ CAMP KEHOE THE,0.05,Food Establishment,Camp,,636 POINT OF PINES ROAD,CASTLETON,RUTLAND,5450,,,,1
445290.7365,123455.1273,3752,COFFEE COTTAGE,0.3675,Food Establishment,College/University,,64 ALUMNI DR,CASTLETON,RUTLAND,5735,8024681265,,,1
441729.2776,123329.5766,3753,PRUNIERS MARKET,0.18,Food Establishment,Convenience Store,,672 ROUTE 4A,CASTLETON,RUTLAND,5750,8022654516,,,1
445131.2805,123700.8688,3754,47 MAIN STREET INC,0.05775,Nursing/Assisted Living,Residential Facility,,706 MAIN STREET,CASTLETON,RUTLAND,5735,(802) 468-5325,,,1
442569.4399,123388.9942,3755,ROXIES FRENCH FRIES III,0.05,Food Establishment,Mobile Unit,,MOBILE,CASTLETON,RUTLAND,5735,8024682261,,,1
441397.8965,123288.0205,3756,PAULS FAMILY PIZZA,0.252,Food Establishment,Restaurant,,886 ROUTE 4A,CASTLETON,RUTLAND,5750,8022648880,http://paulsfamilypizza.com/,,1
442692.8158,122710.1732,3757,FLANDERS FARM,0.05,Food Establishment,Caterer,,VT ROUTE 30,CASTLETON,RUTLAND,5759,,,,1
464173.0744,130882.776,3758,CURRY TEMPTATIONS,0.05,Food Establishment,Caterer,,16 NIGHT PASTURE LANE,CHITTENDEN,RUTLAND,5701,,,,1
464720.0109,136724.0311,3759,MOUNTAIN TOP INN & RESORT,0.656,Food Establishment,Lodging,,195 MOUNTAIN TOP RD,CHITTENDEN,RUTLAND,5737,8024832311,http://www.mountaintopinn.com/,https://www.facebook.com/mountaintopinnvt,1
463566.5193,133519.2562,3761,BARSTOW MEMORIAL SCHOOL,0.08784,Food Establishment,School,,223 CHITTENDEN RD,CHITTENDEN,RUTLAND,5737,8027736926,,,1
463631.6683,133641.1179,3762,WOODEN BARREL COUNTRY STORE,0.055,Food Establishment,Caterer,,231 CHITTENDEN RD,CHITTENDEN,RUTLAND,5737,8027755355,,,1
464362.3151,134614.914,3763,OOH LA LA BAKERY,0.13,Food Establishment,Bakery,,31 BLUE RIDGE RD,CHITTENDEN,RUTLAND,5737,8023420269,,,1
464555.1463,134502.7824,3764,FOX CREEK INN,0.2625,Food Establishment,B&B,,49 DAM RD,CHITTENDEN,RUTLAND,5737,8024832623,,,1
464646.3341,133457.905,3765,TRILLIUM FINE DESSERTS,0.13,Food Establishment,Home-based Business,,70 CASEY RD,CHITTENDEN,RUTLAND,5737,8027758088,,,1
464303.8614,116049.6946,3766,HENRY,0.05,Food Establishment,Caterer,,135 WINTOOKIT LN,CLARENDON,RUTLAND,5759,(802) 775-6224,,,1
464996.777,114090.6484,3767,WHISTLE STOP RESTAURANT,0.2625,Food Establishment,Restaurant,,212 ROUTE 103,CLARENDON,RUTLAND,5759,(802) 747-7070,,,1
461897.5769,116418.4352,3768,MILL RIVER HIGH SCHOOL,0.093625,Food Establishment,School,,2321 MIDDLE RD,CLARENDON,RUTLAND,5759,8027751925,,,1
463455.2315,110088.0611,3769,SUNS EAST MARKET,0.18,Food Establishment,Grocery,,363 EAST ST,CLARENDON,RUTLAND,5759,,,,1
463256.7976,113744.4015,3770,VERMONT COUNTRY STORE BAKERY THE,0.13,Food Establishment,Bakery,,401 INNOVATION DR,NORTH CLARENDON,RUTLAND,5759,8027754111,,,1
462430.9884,117870.8844,3771,MIKE'S COUNTRY STORE,0.18,Food Establishment,Grocery,,81 ROUTE 7-B NORTH,CLARENDON,RUTLAND,5759,,,,1
462198.6876,118227.7186,3772,CLARENDON ELEMENTARY SCHOOL,0.10509,Food Establishment,School,,84 GRANGE HALL RD,CLARENDON,RUTLAND,5759,8027709715,,,1
462151.8089,114206.0498,3773,SUGARBAKERS MAPLE SYRUP,,Food Manufacturer,Food Processor,,940 MIDDLE RD,CLARENDON,RUTLAND,5759,(802) 7737-731,,,1
466592.9907,109938.4419,3774,"SPRING LAKE RANCH, INC",0.17325,Nursing/Assisted Living,Residential Facility,,1169 SPRING LAKE ROAD,CUTTINGSVILLE,RUTLAND,5738,(802) 492-3322,,,1
465858.3701,113419.6073,3775,GLORIAS PANTRY,0.13,Food Establishment,Bakery,,6420 VT ROUTE 103,SHREWSBURY,RUTLAND,5738,8024928700,,,1
460005.7781,94453.52241,3776,MOUNT TABOR COUNTRY STORE,0.18,Food Establishment,Convenience Store,,1072 US ROUTE 7,MOUNT TABOR,RUTLAND,5739,8022935641,,,1
459474.177,97745.24818,3777,WHITES FUEL STOP OF CONVENIENCE,0.18,Food Establishment,Grocery,,1187 US ROUTE 7,DANBY,RUTLAND,5739,(802) 293-5804,,,1
459816.3373,93954.69607,3779,SILAS GRIFFITH INN & EMMAS RESTAURANT,0.315,Food Establishment,Restaurant,,178 S MAIN ST,DANBY,RUTLAND,5739,(802) 293-5567,,,1
459754.5778,94477.23167,3780,BARNES TAVERN B & B,0.13,Food Establishment,Restaurant,Bars/Pubs,186 N MAIN ST,DANBY,RUTLAND,5739,,,,1
460116.8506,91286.53402,3781,MOUNT TABOR INN AND TAVERN,0.26,Food Establishment,Restaurant,,217 TROLL HILL ROAD,DANBY,RUTLAND,5739,,,,1
459852.1311,94521.09209,3782,CURRIER MEMORIAL USD #23,0.063845,Food Establishment,School,,234 NORTH MAIN ST,DANBY,RUTLAND,5739,8022935191,,,1
455591.2018,95092.10752,3784,DANBY FOUR CORNERS STORE,0.18,Food Establishment,Grocery,,5 DANBY PAWLET RD,DANBY,RUTLAND,5739,(802) 293-5316,,,1
459744.8182,94199.54039,3785,NICHOLS GENERAL STORE,0.18,Food Establishment,Convenience Store,,9 NORTH MAIN ST,DANBY,RUTLAND,5739,8022935154,,,1
442838.0439,114153.5986,3786,BIRDHOUSE INN B&B,0.063,Food Establishment,Restaurant,,1430 EAST MAIN STREET,EAST POULTNEY,RUTLAND,5741,,,,1
442026.3859,113782.7802,3787,HOPSON HOUSE,0.063,Food Establishment,Restaurant,,873 EAST MAIN STREET,EAST POULTNEY,RUTLAND,5741,,,,1
466314.0961,104307.0236,3788,NIGHT EAGLE WILDERNESS ADVENTURES INC,0.252,Food Establishment,Camp,,WALLINGFORD POND ROAD,EAST WALLINGFORD,RUTLAND,5738,,,,1
438459.632,122469.9019,3789,HAVEN GUEST HOUSE B&B,0.063,Food Establishment,B&B,,1 FOURTH ST,FAIR HAVEN,RUTLAND,5743,8022658882,,,1
438225.6812,121616.5029,3790,TOMASIs RESTAURANT,0.525,Food Establishment,Restaurant,,1 LIBERTY ST,FAIR HAVEN,RUTLAND,5743,8022653593,,,1
442302.6877,113947.0657,3791,FAIR HAVEN GRADE SCHOOL,0.160425,Food Establishment,School,,115 N MAIN ST,FAIR HAVEN,RUTLAND,5743,8022653883,,,1
438328.2307,119593.3571,3792,MAPLEWOOD INN BED & BREAKFAST,0.063,Food Establishment,B&B,,1108 S MAIN ST,FAIR HAVEN,RUTLAND,5743,8022788286,,,1
435691.1181,126795.892,3793,SHAWS #1324,0.72,Food Establishment,Bakery,,195 WASHINGTON ST,FAIR HAVEN,RUTLAND,5743,5083508620,,,1
438010.6305,121940.7063,3794,MAC'S FAIR HAVEN,0.18,Food Establishment,Convenience Store,,22 WASHINGTON ST EXT,FAIR HAVEN,RUTLAND,5702,802-786-1205,,,1
438201.1489,121583.3958,3795,FAIR HAVEN SMART SHOP,0.18,Food Establishment,Grocery,,26 MAIN ST,FAIR HAVEN,RUTLAND,5743,,,,1
436270.2669,129990.3851,3796,G & L GENERAL STORE,0.18,Food Establishment,Convenience Store,,2813 ROUTE 22A,BENSON,RUTLAND,5743,8025374041,,,1
437746.3301,122176.4856,3797,OWEN HOUSE,0.042,Nursing/Assisted Living,Residential Facility,,3 UNION STREET,FAIR HAVEN,RUTLAND,5743,(802) 468-5357,,,1
438241.9337,121627.4643,3798,WOODEN SOLDIER RESTAURANT,0.525,Food Establishment,Restaurant,,31 MAIN ST,FAIR HAVEN,RUTLAND,5743,8022654404,,,1
438242.1382,121649.6845,3799,FAIR HAVEN PIZZA HOUSE,0.5145,Food Establishment,Restaurant,,33 MAIN ST,FAIR HAVEN,RUTLAND,5743,8022658121,,https://www.facebook.com/pages/Fair-Haven-Pizza-House-Subs/111674222202714,1
437817.4145,122875.8226,3800,FAIR HAVEN UHS #16,0.075425,Food Establishment,School,,33 MECHANIC ST,FAIR HAVEN,RUTLAND,5743,8022654966,,,1
434501.8667,155186.1681,3801,Dunkin’ Donuts,0.084,Food Establishment,Convenience Store,,38 MAIN ST,FAIR HAVEN,RUTLAND,5701,8027755534,,,1
438468.1137,122514.2682,3802,STEWARTS SHOP #190,0.26,Food Establishment,Restaurant,,1 DUTTON AVE,FAIR HAVEN,RUTLAND,5743,8022657950,http://www.stewartsshops.com/,,1
438047.6187,121573.7006,3803,FAIR HAVEN INN,2.1,Food Establishment,Restaurant,,5 ADAMS ST,FAIR HAVEN,RUTLAND,5743,8022654907,,,1
438226.4995,121705.3836,3804,SUBWAY,0.126,Food Establishment,Restaurant,Deli,55 MAIN ST,FAIR HAVEN,RUTLAND,5743,,,,1
435626.7805,126818.7324,3805,ANNIES SNACK BAR,0.05,Food Establishment,Caterer,,650 ROUTE 22A,FAIR HAVEN,RUTLAND,5743,,,,1
437315.5022,122736.0509,3806,CHINA CITY,0.26,Food Establishment,Restaurant,,654 ROUTE 22A N,FAIR HAVEN,RUTLAND,5743,8022870885,,,1
437413.4241,122846.2471,3807,FAIR HAVEN TRAVEL CENTER,0.18,Food Establishment,Grocery,,699 ROUTE 22A N,FAIR HAVEN,RUTLAND,5478,(802) 265-3009,,,1
438274.0296,121604.9469,3808,LIBERTY STREET DISCOUNT BEVERAGE,0.18,Food Establishment,Convenience Store,,7 LIBERTY ST,FAIR HAVEN,RUTLAND,5743,8022653820,,,1
438218.6291,121727.6781,3809,MARY'S DELI,0.13,Food Establishment,Restaurant,Deli,71 MAIN ST,FAIR HAVEN,RUTLAND,5743,,,,1
438272.2948,120538.3057,3810,AMERICAN LEGION POST 49,1.3125,Food Establishment,Private Club,,72 SOUTH MAIN ST,FAIR HAVEN,RUTLAND,5743,8022657983,,,1
438271.9883,120504.9755,3811,M AND B SNACK BAR,0.26,Food Establishment,Restaurant,,76 S MAIN ST,FAIR HAVEN,RUTLAND,5743,,,,1
438271.9883,120504.9755,3812,M & B SNACK BAR INC,0.05,Food Establishment,Mobile Unit,,76 SOUTH MAIN ST,FAIR HAVEN,RUTLAND,5743,8022653699,,,1
437500.6811,122678.7675,3813,McDonald’s,0.26,Food Establishment,Restaurant,,22 WASHINGTON ST,FAIR HAVEN,RUTLAND,5743,7163737086,,,1
438202.7862,121761.1571,3814,GREEK HOUSE OF PIZZA,0.26,Food Establishment,Restaurant,,95 MAIN ST,FAIR HAVEN,RUTLAND,5743,(802) 265-8111,,,1
444446.8433,131695.2727,3815,LAKE BOMOSEEN CAMPGROUND,0.05,Food Establishment,Camp,,18 CAMPGROUND DR,HUBBARDTON,RUTLAND,5749,(802) 273-2061,,,1
444504.5742,131850.3476,3816,PUMPKIN PATCH THE,0.18,Food Establishment,Grocery,,407 ROUTE 30,HUBBARDTON,RUTLAND,5732,(802) 273-2323,,,1
440803.6609,122737.6912,3817,MISTY HEATHER MORN COMMUNITY CARE HOME,0.084,Nursing/Assisted Living,Residential Facility,,174 BLISSVILLE ROAD,HYDEVILLE,RUTLAND,5750,(802) 265-3300,,,1
441341.2879,123277.4044,3818,BIG BOB'S FOOD SHACK,0.252,Food Establishment,Restaurant,,912 ROUTE 4A,CASTLETON,RUTLAND,5750,8022659190,,,1
453702.7864,112870.1018,3819,RISEN SON BAKE SHOPPE,0.13,Food Establishment,Bakery,,3399 ROUTE 133,IRA,RUTLAND,5777,(802) 235-7859,,,1
473941.0013,133626.307,3821,TRAILSIDE INN,0.26,Food Establishment,Home-based Business,,115 COFFEE HOUSE RD,KILLINGTON,RUTLAND,5751,8024228800,,,1
476136.788,125518.6811,3822,SKYBOX GRILLE,0.26,Food Establishment,Restaurant,,133 E MOUNTAIN DR,KILLINGTON,RUTLAND,5751,(802) 422-7499,,,1
476136.788,125518.6811,3824,KENNY D'S DELI & MARKET PLACE,0.05,Food Establishment,Caterer,,133 E MOUNTAIN AVE,KILLINGTON,RUTLAND,5751,7323180000,,,1
478424.8065,126810.8217,3825,DREAM MAKER BAKERS ,1.05,Food Establishment,Bakery,,5501 US ROUTE 4,KILLINGTON,RUTLAND,5751,8027725246,,,1
476757.7476,127716.3309,3826,SCRUB A DUB PUB/JAX,0.609,Food Establishment,Restaurant,,1667 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8024229561,,,1
476757.7476,127716.3309,3827,JAX FOOD AND GAMES,0.13,Food Establishment,Restaurant,Bars/Pubs,1667 KILLINGTON ROAD,KILLINGTON,RUTLAND,5751,,http://supportinglocalmusic.com/,http://www.facebook.com/pages/JAX-Food-Games/111634915533510,1
476692.9375,127638.7842,3828,GARLIC THE,0.735,Food Establishment,Restaurant,,1724 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8025580236,,,1
476741.2269,127605.2854,3829,PICKLE BARREL THE,2.205,Food Establishment,Restaurant,,1741 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8024223035,http://www.picklebarrelnightclub.com/,http://www.facebook.com/pages/Pickle-Barrel-Nightclub/137125276709,1
476700.5025,127494.3242,3830,CHINESE GOURMET SUSHI YOSHI,1.008,Food Establishment,Restaurant,,1807 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8024224241,http://vermontsushi.com/,https://www.facebook.com/pages/Sushi-Yoshi/143920345646424,1
476089.2001,125752.166,3834,PINNACLE SPA,0.07875,Food Establishment,Bar,Bars/Pubs,201 OLD MILL RD BLDG E,KILLINGTON,RUTLAND,5751,8024224110,,,1
476715.4792,127160.9638,3835,CLAUDE'S CHOICES,1.05,Food Establishment,Restaurant,,2820 KILLINGTON ACCESS RD,KILLINGTON,RUTLAND,5751,8024223493,,,1
476755.8197,127160.8236,3836,KILLINGTON MARKET,0.18,Food Establishment,Convenience Store,,2023 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8024229500,http://www.killingtonmarket.com/,,1
475103.0891,129666.5845,3837,DELI AT KILLINGTON CORNERS,0.13,Food Establishment,Convenience Store,Deli,2068 US ROUTE 4,KILLINGTON,RUTLAND,5751,8027751599,,,1
476730.7276,126905.3745,3838,LOOKOUT BAR & GRILL,0.819,Food Establishment,Restaurant,,2910 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8024225665,,,1
476778.8685,126827.4356,3839,WOBBLY BARN,4.725,Food Establishment,Restaurant,,2229 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8024223333,http://www.wobblybarn.net/,https://www.facebook.com/pages/Wobbly-Barn/193139645114?ref=searchandsid=532426581.3001695149..1,1
476265.319,125351.5708,3840,CLUB HOUSE GRILL,2.898,Food Establishment,Restaurant,,227 EAST MOUNTAIN RD,KILLINGTON,RUTLAND,5751,8024223333,,,1
476208.6693,125307.3307,3841,OVATIONS RESTAURANT,13.839,Food Establishment,Restaurant,,228 E MOUNTAIN RD,KILLINGTON,RUTLAND,5751,(802) 422-5001,,,1
476208.6693,125307.3307,3842,KILLINGTON GRAND RESORT HOTEL,0.05,Food Establishment,Caterer,,228 E MOUNTAIN RD,KILLINGTON,RUTLAND,5751,8024223333,,,1
476761.8836,126583.0686,3843,PHAT ITALIAN MARKET & DELI THE,0.18,Food Establishment,Convenience Store,,2384 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8025588550,,,1
476761.8836,126583.0686,3844,ON THE ROCS LOUNGE,0.903,Food Establishment,Restaurant,,2384 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8024223636,,,1
475514.9369,129809.4994,3845,ZORBAS MOUNTAIN MINI MARKET,0.18,Food Establishment,Grocery,,23894 KELLINGTON ROAD,KILLINGTON,RUTLAND,5751,,,,1
478013.2764,121879.2268,3846,SUNRISE CAFE,0.8925,Food Establishment,Restaurant,,241 SUNRISE RD,KILLINGTON,RUTLAND,5751,8024229494,,,1
476688.0273,126227.7969,3847,NEW LIFE HIKING SPA,0.3675,Food Establishment,Caterer,,2617 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8023530895,,,1
476655.9827,126294.57,3848,MOGULS SPORTS PUB,0.35175,Food Establishment,Bar,Bars/Pubs,2630 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8024224777,,,1
476591.119,126205.9143,3850,CHALET KILLINGTON,0.84,Food Establishment,Lodging,,2685 KILLINGTON RD,KILLINGTON,RUTLAND,5751,8024223451,,,1
