State,County_name,metro_status,farming,mining,manufacturing,government,recreation,non_specialized,low_education,low_employment,pop_loss,retirement_dest,persistent_poverty,persistent_child_poverty
PA,Snyder,0,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Somerset,0,0,0.00,0,0,1,0,0,0,0,0,0,0
PA,Sullivan,0,0,0.00,0,0,1,0,0,0,0,1,0,0
PA,Susquehanna,0,0,1.00,0,0,1,0,0,0,0,0,0,0
PA,Tioga,0,0,0.00,0,0,1,0,0,0,0,0,0,0
PA,Union,0,0,0.00,0,1,0,0,0,1,0,0,0,0
PA,Venango,0,0,0.00,1,0,0,0,0,0,1,0,0,0
PA,Warren,0,0,0.00,0,0,0,1,0,0,1,0,0,0
PA,Washington,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Wayne,0,0,0.00,0,1,1,0,0,1,0,1,0,0
PA,Westmoreland,1,0,0.00,0,0,0,1,0,0,1,0,0,0
PA,Wyoming,1,0,0.00,1,0,0,0,0,0,0,0,0,0
PA,York,1,0,0.00,0,0,0,1,0,0,0,0,0,0
RI,Bristol,1,0,0.00,0,0,0,1,0,0,0,0,0,0
RI,Kent,1,0,0.00,0,0,0,1,0,0,0,0,0,0
RI,Newport,1,0,0.00,0,1,1,0,0,0,1,0,0,0
RI,Providence,1,0,0.00,0,0,0,1,0,0,0,0,0,0
RI,Washington,1,0,0.00,0,1,1,0,0,0,0,0,0,0
SC,Abbeville,0,0,0.00,1,0,0,0,0,1,0,0,0,0
SC,Aiken,1,0,0.00,0,0,0,1,0,0,0,1,0,0
SC,Allendale,0,0,0.00,1,1,0,0,1,1,1,0,1,1
SC,Anderson,1,0,0.00,1,0,0,0,0,0,0,0,0,0
SC,Bamberg,0,0,0.00,0,0,0,1,0,1,1,0,1,1
SC,Barnwell,0,0,0.00,1,0,0,0,0,1,0,0,0,1
SC,Beaufort,1,0,0.00,0,0,1,0,0,0,0,1,0,0
SC,Berkeley,1,0,0.00,0,0,0,1,0,0,0,0,0,0
SC,Calhoun,1,0,0.00,1,0,0,0,0,0,0,0,0,1
SC,Charleston,1,0,0.00,0,1,0,0,0,0,0,0,0,1
SC,Cherokee,0,0,0.00,1,0,0,0,1,1,0,0,0,0
SC,Chester,1,0,0.00,1,0,0,0,0,1,0,0,0,1
SC,Chesterfield,0,0,0.00,1,0,0,0,1,1,0,0,0,1
SC,Clarendon,0,0,0.00,0,0,0,1,0,1,0,0,1,1
SC,Colleton,0,0,0.00,0,0,0,1,0,1,0,0,1,1
SC,Darlington,1,0,0.00,1,0,0,0,0,1,0,0,0,1
SC,Dillon,0,0,0.00,1,0,0,0,1,1,0,0,1,1
SC,Dorchester,1,0,0.00,0,0,0,1,0,0,0,1,0,0
SC,Edgefield,1,0,0.00,0,1,0,0,0,1,0,0,0,0
SC,Fairfield,1,0,0.00,0,0,0,1,0,1,0,0,0,1
SC,Florence,1,0,0.00,0,0,0,1,0,0,0,0,0,1
SC,Georgetown,0,0,0.00,0,0,1,0,0,1,0,1,0,1
SC,Greenville,1,0,0.00,0,0,0,1,0,0,0,0,0,0
SC,Greenwood,0,0,0.00,1,0,0,0,0,1,0,0,0,0
SC,Hampton,0,0,0.00,0,1,0,0,0,1,0,0,1,1
SC,Horry,1,0,0.00,0,0,1,0,0,0,0,1,0,0
SC,Jasper,1,0,0.00,0,0,0,1,0,0,0,0,1,1
SC,Kershaw,1,0,0.00,0,0,0,1,0,0,0,0,0,0
SC,Lancaster,1,0,0.00,0,0,0,1,0,1,0,1,0,0
SC,Laurens,1,0,0.00,1,0,0,0,1,0,0,0,0,0
SC,Lee,0,0,0.00,0,1,0,0,1,1,0,0,1,1
SC,Lexington,1,0,0.00,0,0,0,1,0,0,0,0,0,0
SC,McCormick,0,0,0.00,0,1,0,0,1,1,0,1,0,1
SC,Marion,0,0,0.00,0,0,0,1,0,1,0,0,1,1
SC,Marlboro,0,0,0.00,1,1,0,0,1,1,0,0,1,1
SC,Newberry,0,0,0.00,1,0,0,0,1,0,0,0,0,0
SC,Oconee,0,0,0.00,1,0,0,0,0,1,0,1,0,0
SC,Orangeburg,0,0,0.00,0,0,0,1,0,1,0,0,1,1
SC,Pickens,1,0,0.00,0,1,0,0,0,0,0,0,0,0
SC,Richland,1,0,0.00,0,1,0,0,0,0,0,0,0,0
SC,Saluda,1,0,0.00,1,0,0,0,1,0,0,0,0,1
SC,Spartanburg,1,0,0.00,1,0,0,0,0,0,0,0,0,0
SC,Sumter,1,0,0.00,0,0,0,1,0,1,0,0,0,1
SC,Union,1,0,0.00,1,0,0,0,0,1,1,0,0,0
SC,Williamsburg,0,0,0.00,1,0,0,0,0,1,0,0,1,1
SC,York,1,0,0.00,0,0,0,1,0,0,0,1,0,0
SD,Aurora,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Beadle,0,0,0.00,0,0,0,1,0,0,0,0,0,0
SD,Bennett,0,1,0.00,0,0,0,0,1,1,0,0,1,1
SD,Bon Homme,0,1,0.00,0,0,0,0,0,1,0,0,0,0
SD,Brookings,0,0,0.00,1,1,0,0,0,0,0,0,0,0
SD,Brown,0,0,0.00,0,0,0,1,0,0,0,0,0,0
SD,Brule,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Buffalo,0,1,0.00,0,1,0,0,1,1,0,0,1,1
SD,Butte,0,0,0.00,0,0,0,1,0,0,0,1,0,0
SD,Campbell,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Charles Mix,0,1,0.00,0,0,0,0,0,0,0,0,1,1
SD,Clark,0,1,0.00,0,0,0,0,0,0,1,0,0,1
SD,Clay,0,0,0.00,0,1,0,0,0,0,0,0,0,0
SD,Codington,0,0,0.00,0,0,0,1,0,0,0,0,0,0
SD,Corson,0,1,0.00,0,0,0,0,0,1,1,0,1,1
SD,Custer,1,0,0.00,0,1,1,0,0,0,0,1,0,0
SD,Davison,0,0,0.00,0,0,0,1,0,0,0,0,0,0
SD,Day,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Deuel,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Dewey,0,0,0.00,0,1,0,0,0,1,0,0,1,1
SD,Douglas,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Edmunds,0,1,0.00,0,0,0,0,0,0,0,0,0,0
SD,Fall River,0,0,0.00,0,1,0,0,0,0,0,0,0,0
SD,Faulk,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Grant,0,0,0.00,0,0,0,1,0,0,1,0,0,0
SD,Gregory,0,1,0.00,0,0,0,0,0,0,1,0,0,1
SD,Haakon,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Hamlin,0,1,0.00,0,0,0,0,0,0,0,0,0,0
SD,Hand,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Hanson,0,1,0.00,0,0,0,0,0,0,0,0,0,0
SD,Harding,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Hughes,0,0,0.00,0,1,0,0,0,0,0,0,0,0
SD,Hutchinson,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Hyde,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Jackson,0,1,0.00,0,1,0,0,0,0,0,0,1,1
SD,Jerauld,0,1,0.00,1,0,0,0,0,0,1,0,0,0
SD,Jones,0,1,0.00,0,0,1,0,0,0,1,0,0,0
SD,Kingsbury,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Lake,0,0,0.00,0,0,0,1,0,0,0,0,0,0
SD,Lawrence,0,0,0.00,0,0,1,0,0,0,0,1,0,0
SD,Lincoln,1,0,0.00,0,0,0,1,0,0,0,1,0,0
SD,Lyman,0,1,0.00,0,0,0,0,0,0,0,0,0,1
SD,McCook,1,1,0.00,0,0,0,0,0,0,0,0,0,0
SD,McPherson,0,1,0.00,0,0,0,0,0,0,1,0,0,1
SD,Marshall,0,1,0.00,0,0,0,0,0,0,0,0,0,0
SD,Meade,1,0,0.00,0,1,0,0,0,0,0,0,0,0
SD,Mellette,0,1,0.00,0,0,0,0,0,1,1,0,1,1
SD,Miner,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Minnehaha,1,0,0.00,0,0,0,1,0,0,0,0,0,0
SD,Moody,0,1,0.00,0,0,0,0,0,0,0,0,0,0
SD,Pennington,1,0,0.00,0,0,0,1,0,0,0,0,0,0
SD,Perkins,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Potter,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Roberts,0,1,0.00,0,0,0,0,0,0,0,0,1,1
SD,Sanborn,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Shannon,0,0,0.00,0,1,0,0,0,1,0,0,1,1
SD,Spink,0,1,0.00,0,1,0,0,0,0,1,0,0,0
SD,Stanley,0,0,0.00,0,0,0,1,0,0,0,0,0,0
SD,Sully,0,1,0.00,0,0,0,0,0,0,1,0,0,0
SD,Todd,0,0,0.00,0,1,0,0,0,1,0,0,1,1
SD,Tripp,0,1,0.00,0,0,0,0,0,0,1,0,0,1
SD,Turner,1,1,0.00,0,0,0,0,0,0,0,0,0,0
SD,Union,1,0,0.00,0,0,0,1,0,0,0,0,0,0
SD,Walworth,0,0,0.00,0,0,0,1,0,0,1,0,0,0
SD,Yankton,0,0,0.00,1,0,0,0,0,0,0,0,0,0
SD,Ziebach,0,1,0.00,0,0,0,0,0,1,0,0,1,1
TN,Anderson,1,0,0.00,1,0,0,0,0,0,0,0,0,0
TN,Bedford,0,0,0.00,1,0,0,0,1,0,0,1,0,0
TN,Benton,0,0,0.00,0,0,0,1,0,1,0,0,0,0
TN,Bledsoe,0,1,0.00,0,1,0,0,1,1,0,0,0,1
TN,Blount,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TN,Bradley,1,0,0.00,1,0,0,0,0,0,0,0,0,0
TN,Campbell,1,0,0.00,0,0,0,1,1,1,0,0,1,1
TN,Cannon,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Carroll,0,0,0.00,0,0,0,1,0,1,0,0,0,0
TN,Carter,1,0,0.00,0,0,0,1,0,1,0,0,0,1
TN,Cheatham,1,0,0.00,1,0,0,0,0,0,0,0,0,0
TN,Chester,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Claiborne,0,0,0.00,0,0,0,1,1,1,0,1,1,1
TN,Clay,0,0,0.00,0,0,0,1,1,1,0,0,0,0
TN,Cocke,0,0,0.00,1,0,0,0,0,1,0,0,1,1
TN,Coffee,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Crockett,1,0,0.00,1,0,0,0,0,0,0,0,0,0
TN,Cumberland,0,0,0.00,0,0,0,1,0,1,0,1,0,1
TN,Davidson,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Decatur,0,0,0.00,0,0,0,1,0,1,0,0,0,0
TN,DeKalb,0,0,0.00,1,0,0,0,1,0,0,0,0,0
TN,Dickson,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Dyer,0,0,0.00,1,0,0,0,0,0,0,0,0,0
TN,Fayette,1,0,0.00,1,0,0,0,0,0,0,1,0,0
TN,Fentress,0,0,0.00,0,0,0,1,0,1,0,1,1,1
TN,Franklin,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Gibson,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Giles,0,0,0.00,1,0,0,0,0,1,0,0,0,0
TN,Grainger,1,0,0.00,0,0,0,1,1,1,0,1,0,1
TN,Greene,0,0,0.00,1,0,0,0,0,1,0,1,0,0
TN,Grundy,0,0,0.00,0,0,0,1,1,1,0,0,1,1
TN,Hamblen,1,0,0.00,1,0,0,0,0,1,0,0,0,0
TN,Hamilton,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Hancock,0,1,0.00,0,0,0,0,1,1,0,0,1,1
TN,Hardeman,0,0,0.00,1,0,0,0,1,1,0,0,0,1
TN,Hardin,0,0,0.00,1,0,0,0,0,1,0,0,0,1
TN,Hawkins,1,0,0.00,1,0,0,0,0,1,0,0,0,0
TN,Haywood,0,0,0.00,1,0,0,0,0,1,0,0,0,1
TN,Henderson,0,0,0.00,1,0,0,0,0,0,0,0,0,0
TN,Henry,0,0,0.00,0,0,0,1,0,1,0,0,0,0
TN,Hickman,1,0,0.00,0,0,0,1,0,1,0,0,0,0
TN,Houston,0,0,0.00,0,0,0,1,0,1,0,0,0,0
TN,Humphreys,0,0,0.00,1,0,0,0,0,1,0,0,0,0
TN,Jackson,0,0,0.00,0,0,0,1,1,1,0,0,0,0
TN,Jefferson,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TN,Johnson,0,0,0.00,0,0,0,1,1,1,0,0,1,1
TN,Knox,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Lake,0,0,0.00,0,1,0,0,1,1,0,0,1,1
TN,Lauderdale,0,0,0.00,0,0,0,1,1,1,0,0,0,1
TN,Lawrence,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Lewis,0,0,0.00,0,0,0,1,0,1,0,1,0,0
TN,Lincoln,0,0,0.00,1,0,0,0,0,0,0,0,0,0
TN,Loudon,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TN,McMinn,0,0,0.00,1,0,0,0,0,1,0,0,0,0
TN,McNairy,0,0,0.00,1,0,0,0,0,1,0,0,0,0
TN,Macon,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Madison,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Marion,1,0,0.00,0,0,0,1,0,1,0,0,0,0
TN,Marshall,0,0,0.00,1,0,0,0,0,0,0,0,0,0
TN,Maury,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TN,Meigs,0,0,0.00,1,0,0,0,1,1,0,1,0,0
TN,Monroe,0,0,0.00,1,0,0,0,0,1,0,1,0,0
TN,Montgomery,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Moore,0,0,0.00,1,1,0,0,0,0,0,0,0,0
TN,Morgan,1,0,0.00,0,1,0,0,0,1,0,0,0,0
TN,Obion,0,0,0.00,1,0,0,0,0,0,0,0,0,0
TN,Overton,0,0,0.00,0,0,0,1,0,1,0,0,0,1
TN,Perry,0,0,0.00,0,0,0,1,1,1,0,0,0,0
TN,Pickett,0,1,0.00,0,0,1,0,0,0,0,1,0,0
TN,Polk,1,0,0.00,0,0,1,0,1,1,0,0,0,0
TN,Putnam,0,0,0.00,0,0,0,1,0,0,0,1,0,0
TN,Rhea,0,0,0.00,1,1,0,0,0,1,0,1,0,0
TN,Roane,1,0,0.00,0,0,0,1,0,1,0,0,0,0
TN,Robertson,1,0,0.00,1,0,0,0,0,0,0,1,0,0
TN,Rutherford,1,0,0.00,1,0,0,0,0,0,0,1,0,0
TN,Scott,0,0,0.00,0,0,0,1,0,1,0,0,1,1
TN,Sequatchie,1,0,0.00,0,0,0,1,0,1,0,1,0,1
TN,Sevier,0,0,0.00,0,0,1,0,0,0,0,1,0,0
TN,Shelby,1,0,0.00,0,0,0,1,0,0,0,0,0,1
TN,Smith,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Stewart,0,0,0.00,0,1,0,0,0,1,0,0,0,0
TN,Sullivan,1,0,0.00,1,0,0,0,0,0,0,0,0,0
TN,Sumner,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TN,Tipton,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TN,Trousdale,1,0,0.00,0,0,1,0,0,0,0,0,0,0
TN,Unicoi,1,0,0.00,1,0,0,0,0,1,0,1,0,0
TN,Union,1,0,0.00,1,0,0,0,1,1,0,0,0,1
TN,Van Buren,0,0,0.00,0,1,0,0,0,1,0,0,0,0
TN,Warren,0,0,0.00,1,0,0,0,0,1,0,0,0,0
TN,Washington,1,0,0.00,0,1,0,0,0,0,0,1,0,0
TN,Wayne,0,0,0.00,0,1,0,0,1,1,0,0,0,0
TN,Weakley,0,0,0.00,0,1,0,0,0,0,0,0,0,0
TN,White,0,0,0.00,1,0,0,0,0,1,0,1,0,0
TN,Williamson,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TN,Wilson,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Anderson,0,0,0.00,0,1,0,0,1,1,0,0,0,1
TX,Andrews,0,0,1.00,0,0,0,0,1,0,0,0,0,0
TX,Angelina,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Aransas,1,0,0.00,0,0,1,0,0,1,0,1,0,1
TX,Archer,1,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Armstrong,1,1,0.00,0,0,0,0,0,0,0,0,0,0
TX,Atascosa,1,0,1.00,0,0,0,0,1,0,0,1,0,1
TX,Austin,1,0,0.00,1,0,0,0,0,0,0,1,0,0
TX,Bailey,0,1,0.00,0,0,0,0,1,0,0,0,0,0
TX,Bandera,1,0,0.00,0,0,1,0,0,1,0,1,0,0
TX,Bastrop,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Baylor,0,0,0.00,0,0,0,1,0,0,1,0,0,0
TX,Bee,0,0,1.00,0,1,0,0,1,1,0,0,1,1
TX,Bell,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Bexar,1,0,0.00,0,0,0,1,0,0,0,0,0,1
TX,Blanco,0,0,0.00,0,0,1,0,0,0,0,1,0,0
TX,Borden,0,1,0.00,0,0,0,0,0,0,1,0,0,0
TX,Bosque,0,1,0.00,0,0,0,0,0,0,0,1,0,0
TX,Bowie,1,0,0.00,0,1,0,0,0,0,0,0,0,1
TX,Brazoria,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Brazos,1,0,0.00,0,1,0,0,0,0,0,1,1,0
TX,Brewster,0,0,0.00,0,1,1,0,0,0,0,0,0,0
TX,Briscoe,0,1,0.00,0,0,0,0,0,0,1,0,0,1
TX,Brooks,0,0,1.00,0,1,0,0,1,1,1,0,1,1
TX,Brown,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Burleson,1,1,1.00,0,0,0,0,1,0,0,0,0,0
TX,Burnet,0,0,0.00,0,0,1,0,0,0,0,1,0,0
TX,Caldwell,1,0,0.00,0,0,0,1,0,1,0,0,0,0
TX,Calhoun,0,0,0.00,1,0,0,0,1,0,0,0,0,0
TX,Callahan,1,1,0.00,0,0,0,0,0,0,0,0,0,0
TX,Cameron,1,0,0.00,0,0,0,1,1,1,0,0,1,1
TX,Camp,0,0,0.00,0,0,0,1,1,1,0,0,0,0
TX,Carson,1,0,0.00,1,0,0,0,0,0,1,0,0,0
TX,Cass,0,0,0.00,0,0,0,1,0,1,0,0,0,0
TX,Castro,0,1,0.00,0,0,0,0,1,0,1,0,0,1
TX,Chambers,1,0,0.00,1,0,0,0,0,0,0,0,0,0
TX,Cherokee,0,0,0.00,0,0,0,1,1,1,0,0,0,1
TX,Childress,0,0,0.00,0,1,0,0,0,1,0,0,0,0
TX,Clay,1,1,1.00,0,0,0,0,0,0,0,0,0,0
TX,Cochran,0,1,0.00,0,0,0,0,1,1,1,0,0,0
TX,Coke,0,1,1.00,0,0,0,0,0,0,0,0,0,0
TX,Coleman,0,1,0.00,0,0,0,0,0,1,1,0,0,1
TX,Collin,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Collingsworth,0,1,0.00,0,0,0,0,0,0,1,0,0,1
TX,Colorado,0,0,0.00,0,0,0,1,0,0,0,0,0,1
TX,Comal,1,0,0.00,0,0,1,0,0,0,0,1,0,0
TX,Comanche,0,1,0.00,0,0,0,0,1,1,0,0,0,0
TX,Concho,0,1,0.00,0,0,0,0,1,1,0,0,0,0
TX,Cooke,0,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Coryell,1,0,0.00,0,1,0,0,0,1,0,0,0,0
TX,Cottle,0,1,0.00,0,0,0,0,0,0,1,0,0,1
TX,Crane,0,0,1.00,0,0,0,0,1,0,0,0,0,0
TX,Crockett,0,0,1.00,0,0,0,0,1,0,0,0,0,0
TX,Crosby,1,1,0.00,0,0,0,0,1,0,1,0,1,1
TX,Culberson,0,0,0.00,0,1,1,0,1,0,1,0,0,0
TX,Dallam,0,0,0.00,0,0,0,1,1,0,0,0,0,0
TX,Dallas,1,0,0.00,0,0,0,1,1,0,0,0,0,0
TX,Dawson,0,0,0.00,0,0,0,1,1,1,0,0,0,1
TX,Deaf Smith,0,1,0.00,0,0,0,0,1,0,0,0,0,1
TX,Delta,0,1,0.00,0,0,0,0,0,0,0,0,0,1
TX,Denton,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,DeWitt,0,0,0.00,0,0,0,1,1,1,0,0,0,1
TX,Dickens,0,1,0.00,0,0,0,0,0,1,0,0,0,1
TX,Dimmit,0,0,1.00,0,1,0,0,1,0,1,0,1,1
TX,Donley,0,1,0.00,0,0,0,0,0,0,0,0,0,0
TX,Duval,0,1,1.00,0,0,0,0,1,1,0,0,1,1
TX,Eastland,0,0,1.00,0,0,0,0,0,1,0,0,0,0
TX,Ector,1,0,1.00,0,0,0,0,1,0,0,0,0,0
TX,Edwards,0,1,0.00,0,1,0,0,1,0,1,0,1,1
TX,Ellis,1,0,0.00,1,0,0,0,0,0,0,1,0,0
TX,El Paso,1,0,0.00,0,0,0,1,1,0,0,0,1,1
TX,Erath,0,0,0.00,0,1,0,0,0,0,0,0,0,0
TX,Falls,1,1,0.00,0,1,0,0,1,1,0,0,1,1
TX,Fannin,0,0,0.00,0,1,0,0,0,1,0,1,0,0
TX,Fayette,0,1,0.00,0,0,0,0,0,0,0,1,0,0
TX,Fisher,0,1,0.00,0,0,0,0,0,0,1,0,0,0
TX,Floyd,0,1,0.00,0,0,0,0,1,0,1,0,1,1
TX,Foard,0,1,1.00,0,0,0,0,0,1,1,0,0,0
TX,Fort Bend,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Franklin,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Freestone,0,0,1.00,0,0,0,0,0,1,0,0,0,0
TX,Frio,0,0,1.00,0,0,0,0,1,1,0,0,1,1
TX,Gaines,0,0,1.00,0,0,0,0,1,0,0,0,0,1
TX,Galveston,1,0,0.00,0,1,0,0,0,0,0,0,0,0
TX,Garza,0,0,1.00,0,0,0,0,1,1,0,0,0,1
TX,Gillespie,0,0,0.00,0,0,1,0,0,0,0,1,0,0
TX,Glasscock,0,1,1.00,0,0,0,0,0,0,1,0,0,0
TX,Goliad,1,1,0.00,0,0,0,0,0,0,0,0,0,0
TX,Gonzales,0,1,0.00,0,0,0,0,1,0,0,0,0,1
TX,Gray,0,0,1.00,0,0,0,0,0,0,1,0,0,0
TX,Grayson,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Gregg,1,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Grimes,0,0,0.00,1,0,0,0,1,1,0,0,0,1
TX,Guadalupe,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Hale,0,0,0.00,0,0,0,1,1,0,0,0,0,1
TX,Hall,0,1,0.00,0,0,0,0,1,1,1,0,1,1
TX,Hamilton,0,1,0.00,0,0,0,0,0,0,0,1,0,0
TX,Hansford,0,1,1.00,0,0,0,0,1,0,0,0,0,0
TX,Hardeman,0,0,0.00,0,0,0,1,0,0,1,0,0,1
TX,Hardin,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Harris,1,0,1.00,0,0,0,0,1,0,0,0,0,0
TX,Harrison,0,0,1.00,0,0,0,0,0,0,0,0,0,1
TX,Hartley,0,1,0.00,0,0,0,0,0,1,0,0,0,0
TX,Haskell,0,1,0.00,0,0,0,0,0,0,1,0,0,1
TX,Hays,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Hemphill,0,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Henderson,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Hidalgo,1,0,0.00,0,0,0,1,1,0,0,0,1,1
TX,Hill,0,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Hockley,0,0,1.00,0,0,0,0,1,0,0,0,0,1
TX,Hood,1,0,1.00,0,0,0,0,0,0,0,1,0,0
TX,Hopkins,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Houston,0,0,0.00,0,1,0,0,1,1,0,0,1,1
TX,Howard,0,0,1.00,0,1,0,0,1,1,0,0,0,1
TX,Hudspeth,1,0,0.00,0,1,0,0,1,1,0,0,1,1
TX,Hunt,1,0,0.00,1,0,0,0,0,0,0,0,0,0
TX,Hutchinson,0,0,1.00,0,0,0,0,0,0,1,0,0,0
TX,Irion,1,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Jack,0,0,1.00,0,0,0,0,0,1,0,0,0,0
TX,Jackson,0,0,0.00,1,0,0,0,0,0,0,0,0,0
TX,Jasper,0,0,0.00,0,0,0,1,0,1,0,0,0,0
TX,Jeff Davis,0,0,0.00,0,1,1,0,0,0,0,1,0,0
TX,Jefferson,1,0,0.00,0,0,0,1,0,1,0,0,0,0
TX,Jim Hogg,0,0,0.00,0,1,0,0,1,0,0,0,0,0
TX,Jim Wells,0,0,1.00,0,0,0,0,1,0,0,0,1,1
TX,Johnson,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Jones,1,0,1.00,0,1,0,0,1,1,0,0,0,0
TX,Karnes,0,0,0.00,0,1,0,0,1,1,0,0,1,1
TX,Kaufman,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Kendall,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,Kenedy,0,1,1.00,0,0,0,0,1,0,0,0,0,0
TX,Kent,0,1,1.00,0,0,0,0,0,0,1,0,0,0
TX,Kerr,0,0,0.00,0,0,1,0,0,0,0,1,0,0
TX,Kimble,0,1,0.00,0,0,1,0,0,0,0,1,0,0
TX,King,0,1,1.00,0,0,0,0,0,0,0,0,0,0
TX,Kinney,0,0,0.00,0,1,0,0,1,1,0,0,1,1
TX,Kleberg,0,0,0.00,0,1,0,0,1,0,0,0,1,1
TX,Knox,0,0,1.00,0,0,0,0,0,0,1,0,0,1
TX,Lamar,0,0,0.00,1,0,0,0,0,0,0,0,0,1
TX,Lamb,0,1,0.00,0,0,0,0,1,0,1,0,1,1
TX,Lampasas,1,0,0.00,0,0,0,1,0,0,0,1,0,0
TX,La Salle,0,0,1.00,0,1,0,0,1,1,0,0,1,1
TX,Lavaca,0,1,0.00,0,0,0,0,0,0,0,0,0,0
TX,Lee,0,1,0.00,0,0,0,0,0,0,0,0,0,0
TX,Leon,0,1,1.00,0,0,0,0,0,1,0,1,0,1
TX,Liberty,1,0,0.00,0,0,0,1,1,1,0,0,0,0
TX,Limestone,0,0,0.00,0,1,0,0,0,1,0,0,0,1
TX,Lipscomb,0,0,1.00,0,0,0,0,0,0,0,0,0,0
TX,Live Oak,0,0,1.00,0,0,0,0,0,1,0,0,0,1
TX,Llano,0,0,0.00,0,0,1,0,0,0,0,1,0,0
TX,Loving,0,0,1.00,0,1,0,0,0,0,0,0,0,0
TX,Lubbock,1,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Lynn,1,1,0.00,0,0,0,0,1,0,1,0,0,1
TX,McCulloch,0,0,0.00,0,0,0,1,0,0,0,0,1,1
TX,McLennan,1,0,0.00,0,0,0,1,0,0,0,0,0,1
TX,McMullen,0,1,1.00,0,0,1,0,1,0,0,0,0,0
TX,Madison,0,1,0.00,0,1,0,0,1,1,0,0,0,0
TX,Marion,0,0,0.00,0,0,0,1,0,1,0,0,1,1
TX,Martin,1,1,1.00,0,0,0,0,1,0,0,0,0,0
TX,Mason,0,1,1.00,0,0,1,0,0,0,0,0,0,1
TX,Matagorda,0,0,0.00,0,0,0,1,0,0,0,0,0,0
TX,Maverick,0,0,0.00,0,1,0,0,1,1,0,0,1,1
