census_year,county_name,state_name,urban,rural
2010,Douglas,Washington,10909,5095
2010,Ferry,Washington,0,4403
2010,Franklin,Washington,21028,3395
2010,Garfield,Washington,0,1233
2010,Grant,Washington,19551,15532
2010,Grays Harbor,Washington,20880,14286
2010,Island,Washington,19005,21229
2010,Jefferson,Washington,7029,10738
2010,King,Washington,824563,26698
2010,Kitsap,Washington,89563,17804
2010,Kittitas,Washington,11105,10795
2010,Klickitat,Washington,3739,6047
2010,Lewis,Washington,12809,21241
2010,Lincoln,Washington,0,5776
2010,Mason,Washington,8615,23903
2010,Okanogan,Washington,3560,18685
2010,Pacific,Washington,5731,9816
2010,Pend Oreille,Washington,985,6951
2010,Pierce,Washington,302757,22618
2010,San Juan,Washington,0,13313
2010,Skagit,Washington,34777,16696
2010,Skamania,Washington,0,5628
2010,Snohomish,Washington,254412,32247
2010,Spokane,Washington,175263,26171
2010,Stevens,Washington,3753,17403
2010,Thurston,Washington,85783,22399
2010,Wahkiakum,Washington,0,2067
2010,Walla Walla,Washington,19393,4058
2010,Whatcom,Washington,66873,23792
2010,Whitman,Washington,13297,6026
2010,Yakima,Washington,65171,20303
2010,Barbour,West Virginia,1253,6596
2010,Berkeley,West Virginia,30535,14227
2010,Boone,West Virginia,2125,8945
2010,Braxton,West Virginia,0,7415
2010,Brooke,West Virginia,6797,4170
2010,Cabell,West Virginia,37015,9154
2010,Calhoun,West Virginia,0,3963
2010,Clay,West Virginia,0,4572
2010,Doddridge,West Virginia,0,3946
2010,Fayette,West Virginia,9348,12270
2010,Gilmer,West Virginia,680,2768
2010,Grant,West Virginia,1349,5017
2010,Greenbrier,West Virginia,5751,13229
2010,Hampshire,West Virginia,0,13688
2010,Hancock,West Virginia,10287,4254
2010,Hardy,West Virginia,1302,6776
2010,Harrison,West Virginia,20360,11071
2010,Jackson,West Virginia,4006,9299
2010,Jefferson,West Virginia,11060,10977
2010,Kanawha,West Virginia,70794,21824
2010,Lewis,West Virginia,2520,5438
2010,Lincoln,West Virginia,0,9887
2010,Logan,West Virginia,5282,11461
2010,McDowell,West Virginia,1574,9748
2010,Marion,West Virginia,15895,10568
2010,Marshall,West Virginia,8141,7777
2010,Mason,West Virginia,4661,8345
2010,Mercer,West Virginia,18178,11937
2010,Mineral,West Virginia,4772,8267
2010,Mingo,West Virginia,1626,11073
2010,Monongalia,West Virginia,32056,11182
2010,Monroe,West Virginia,785,6816
2010,Morgan,West Virginia,0,9753
2010,Nicholas,West Virginia,1683,11381
2010,Ohio,West Virginia,17195,3977
2010,Pendleton,West Virginia,0,5132
2010,Pleasants,West Virginia,1414,1976
2010,Pocahontas,West Virginia,0,8847
2010,Preston,West Virginia,1521,13576
2010,Putnam,West Virginia,15017,8421
2010,Raleigh,West Virginia,21873,14058
2010,Randolph,West Virginia,5164,9025
2010,Ritchie,West Virginia,0,5843
2010,Roane,West Virginia,1497,5854
2010,Summers,West Virginia,1622,6058
2010,Taylor,West Virginia,3055,4486
2010,Tucker,West Virginia,0,5346
2010,Tyler,West Virginia,386,4614
2010,Upshur,West Virginia,3731,7368
2010,Wayne,West Virginia,7088,12139
2010,Webster,West Virginia,0,5428
2010,Wetzel,West Virginia,3725,4448
2010,Wirt,West Virginia,0,3231
2010,Wood,West Virginia,30104,10111
2010,Wyoming,West Virginia,1216,9742
2010,Adams,Wisconsin,0,17436
2010,Ashland,Wisconsin,3452,6204
2010,Barron,Wisconsin,7740,15874
2010,Bayfield,Wisconsin,0,12999
2010,Brown,Wisconsin,90434,13937
2010,Buffalo,Wisconsin,0,6664
2010,Burnett,Wisconsin,0,15278
2010,Calumet,Wisconsin,13976,5719
2010,Chippewa,Wisconsin,14225,12960
2010,Clark,Wisconsin,1190,13886
2010,Columbia,Wisconsin,9943,16194
2010,Crawford,Wisconsin,2766,6036
2010,Dane,Wisconsin,192031,23991
2010,Dodge,Wisconsin,18713,18292
2010,Door,Wisconsin,4693,19273
2010,Douglas,Wisconsin,12299,10526
2010,Dunn,Wisconsin,6971,10993
2010,Eau Claire,Wisconsin,32800,9351
2010,Florence,Wisconsin,0,4780
2010,Fond du Lac,Wisconsin,28968,14942
2010,Forest,Wisconsin,0,8970
2010,Grant,Wisconsin,6911,14670
2010,Green,Wisconsin,6730,9126
2010,Green Lake,Wisconsin,2230,8386
2010,Iowa,Wisconsin,2123,8596
2010,Iron,Wisconsin,1270,4729
2010,Jackson,Wisconsin,2234,7493
2010,Jefferson,Wisconsin,22745,12402
2010,Juneau,Wisconsin,1981,12688
2010,Kenosha,Wisconsin,61961,7327
2010,Kewaunee,Wisconsin,2942,6362
2010,La Crosse,Wisconsin,40786,7616
2010,Lafayette,Wisconsin,0,7230
2010,Langlade,Wisconsin,3916,8444
2010,Lincoln,Wisconsin,6349,10435
2010,Manitowoc,Wisconsin,23595,13594
2010,Marathon,Wisconsin,34087,23647
2010,Marinette,Wisconsin,7860,22519
2010,Marquette,Wisconsin,0,9896
2010,Menominee,Wisconsin,0,2253
2010,Milwaukee,Wisconsin,417246,807
2010,Monroe,Wisconsin,8473,10731
2010,Oconto,Wisconsin,3223,20314
2010,Oneida,Wisconsin,4659,25466
2010,Outagamie,Wisconsin,56640,16509
2010,Ozaukee,Wisconsin,27733,8534
2010,Pepin,Wisconsin,0,3579
2010,Pierce,Wisconsin,7064,9068
2010,Polk,Wisconsin,3090,21158
2010,Portage,Wisconsin,18919,11135
2010,Price,Wisconsin,0,11120
2010,Racine,Wisconsin,72607,9557
2010,Richland,Wisconsin,2535,6333
2010,Rock,Wisconsin,54943,13479
2010,Rusk,Wisconsin,1681,7202
2010,St. Croix,Wisconsin,16974,17009
2010,Sauk,Wisconsin,15969,13739
2010,Sawyer,Wisconsin,1373,14602
2010,Shawano,Wisconsin,5376,15344
2010,Sheboygan,Wisconsin,37348,13418
2010,Taylor,Wisconsin,1984,8598
2010,Trempealeau,Wisconsin,1235,11384
2010,Vernon,Wisconsin,2108,11612
2010,Vilas,Wisconsin,0,25116
2010,Walworth,Wisconsin,32414,19117
2010,Washburn,Wisconsin,1281,11698
2010,Washington,Wisconsin,38957,15738
2010,Waukesha,Wisconsin,146080,14784
2010,Waupaca,Wisconsin,8771,16625
2010,Waushara,Wisconsin,1212,13631
2010,Winnebago,Wisconsin,63348,9981
2010,Wood,Wisconsin,22433,11655
2010,Albany,Wyoming,14816,3123
2010,Big Horn,Wyoming,0,5379
2010,Campbell,Wyoming,13590,5365
2010,Carbon,Wyoming,3990,4586
2010,Converse,Wyoming,2803,3600
2010,Crook,Wyoming,0,3595
2010,Fremont,Wyoming,8518,9278
2010,Goshen,Wyoming,3270,2702
2010,Hot Springs,Wyoming,1782,800
2010,Johnson,Wyoming,2108,2445
2010,Laramie,Wyoming,33018,7444
2010,Lincoln,Wyoming,1526,7420
2010,Natrona,Wyoming,28679,5128
2010,Niobrara,Wyoming,0,1338
2010,Park,Wyoming,7213,6349
2010,Platte,Wyoming,1829,2838
2010,Sheridan,Wyoming,8748,5191
2010,Sublette,Wyoming,0,5770
2010,Sweetwater,Wyoming,16366,2369
2010,Teton,Wyoming,5507,7306
2010,Uinta,Wyoming,4983,3730
2010,Washakie,Wyoming,2474,1359
2010,Weston,Wyoming,1654,1879
2010,Adjuntas Municipio,Puerto Rico,4589,3536
2010,Aguada Municipio,Puerto Rico,18258,0
2010,Aguadilla Municipio,Puerto Rico,28412,18
2010,Aguas Buenas Municipio,Puerto Rico,10228,1262
2010,Aibonito Municipio,Puerto Rico,9135,1274
2010,Añasco Municipio,Puerto Rico,11125,1630
2010,Arecibo Municipio,Puerto Rico,39478,3775
2010,Arroyo Municipio,Puerto Rico,8476,399
2010,Barceloneta Municipio,Puerto Rico,10463,230
2010,Barranquitas Municipio,Puerto Rico,11003,401
2010,Bayamón Municipio,Puerto Rico,86051,9
2010,Cabo Rojo Municipio,Puerto Rico,26027,4179
2010,Caguas Municipio,Puerto Rico,59803,568
2010,Camuy Municipio,Puerto Rico,12530,1901
2010,Canóvanas Municipio,Puerto Rico,18963,511
2010,Carolina Municipio,Puerto Rico,79727,115
2010,Cataño Municipio,Puerto Rico,11202,1
2010,Cayey Municipio,Puerto Rico,18868,2067
2010,Ceiba Municipio,Puerto Rico,5945,1810
2010,Ciales Municipio,Puerto Rico,4602,3134
2010,Cidra Municipio,Puerto Rico,16414,689
2010,Coamo Municipio,Puerto Rico,13514,3202
2010,Comerío Municipio,Puerto Rico,7080,1011
2010,Corozal Municipio,Puerto Rico,13135,864
2010,Culebra Municipio,Puerto Rico,0,1603
2010,Dorado Municipio,Puerto Rico,16682,5
2010,Fajardo Municipio,Puerto Rico,18657,734
2010,Florida Municipio,Puerto Rico,4248,889
2010,Guánica Municipio,Puerto Rico,8222,1444
2010,Guayama Municipio,Puerto Rico,17419,2292
2010,Guayanilla Municipio,Puerto Rico,7594,1131
2010,Guaynabo Municipio,Puerto Rico,42004,8
2010,Gurabo Municipio,Puerto Rico,17961,147
2010,Hatillo Municipio,Puerto Rico,15461,1904
2010,Hormigueros Municipio,Puerto Rico,7757,26
2010,Humacao Municipio,Puerto Rico,27973,127
2010,Isabela Municipio,Puerto Rico,19874,1393
2010,Jayuya Municipio,Puerto Rico,4436,2105
2010,Juana Díaz Municipio,Puerto Rico,18573,1446
2010,Juncos Municipio,Puerto Rico,16143,575
2010,Lajas Municipio,Puerto Rico,9322,3075
2010,Lares Municipio,Puerto Rico,9519,3437
2010,Las Marías Municipio,Puerto Rico,1323,2664
2010,Las Piedras Municipio,Puerto Rico,15853,395
2010,Loíza Municipio,Puerto Rico,12601,88
2010,Luquillo Municipio,Puerto Rico,10090,878
2010,Manatí Municipio,Puerto Rico,17932,1328
2010,Maricao Municipio,Puerto Rico,1251,1489
2010,Maunabo Municipio,Puerto Rico,4151,1395
2010,Mayagüez Municipio,Puerto Rico,41247,1578
2010,Moca Municipio,Puerto Rico,14710,2090
2010,Morovis Municipio,Puerto Rico,10931,1450
2010,Naguabo Municipio,Puerto Rico,10901,1127
2010,Naranjito Municipio,Puerto Rico,11282,0
2010,Orocovis Municipio,Puerto Rico,5901,3354
2010,Patillas Municipio,Puerto Rico,6941,2419
2010,Peñuelas Municipio,Puerto Rico,7668,1552
2010,Ponce Municipio,Puerto Rico,66643,2987
2010,Quebradillas Municipio,Puerto Rico,9966,788
2010,Rincón Municipio,Puerto Rico,9694,0
2010,Río Grande Municipio,Puerto Rico,23622,677
2010,Sabana Grande Municipio,Puerto Rico,9978,980
2010,Salinas Municipio,Puerto Rico,12485,1895
2010,San Germán Municipio,Puerto Rico,14503,1417
2010,San Juan Municipio,Puerto Rico,199915,0
2010,San Lorenzo Municipio,Puerto Rico,15128,2098
2010,San Sebastián Municipio,Puerto Rico,16236,2459
2010,Santa Isabel Municipio,Puerto Rico,8309,1266
2010,Toa Alta Municipio,Puerto Rico,27006,0
2010,Toa Baja Municipio,Puerto Rico,36545,1
2010,Trujillo Alto Municipio,Puerto Rico,30295,0
2010,Utuado Municipio,Puerto Rico,7588,6604
2010,Vega Alta Municipio,Puerto Rico,16709,293
2010,Vega Baja Municipio,Puerto Rico,24346,1055
2010,Vieques Municipio,Puerto Rico,4808,733
2010,Villalba Municipio,Puerto Rico,8288,1422
2010,Yabucoa Municipio,Puerto Rico,13377,2421
2010,Yauco Municipio,Puerto Rico,14708,3312
2000,Autauga,Alabama,8928,7075
2000,Baldwin,Alabama,25967,29369
2000,Barbour,Alabama,3399,7010
2000,Bibb,Alabama,1082,6339
2000,Blount,Alabama,1725,17540
2000,Bullock,Alabama,1141,2845
2000,Butler,Alabama,2217,6181
2000,Calhoun,Alabama,31804,13503
2000,Chambers,Alabama,7474,7048
2000,Cherokee,Alabama,0,9719
2000,Chilton,Alabama,1915,13372
2000,Choctaw,Alabama,0,6363
2000,Clarke,Alabama,2743,7835
2000,Clay,Alabama,0,5765
2000,Cleburne,Alabama,0,5590
2000,Coffee,Alabama,7900,9521
2000,Colbert,Alabama,12338,10123
2000,Conecuh,Alabama,0,5792
2000,Coosa,Alabama,0,4682
2000,Covington,Alabama,4531,11109
2000,Crenshaw,Alabama,0,5577
2000,Cullman,Alabama,7997,22709
2000,Dale,Alabama,8346,10532
2000,Dallas,Alabama,9588,8253
2000,DeKalb,Alabama,2906,22207
2000,Elmore,Alabama,7546,15191
2000,Escambia,Alabama,6078,8219
2000,Etowah,Alabama,25792,15823
2000,Fayette,Alabama,1654,5839
2000,Franklin,Alabama,3320,8939
2000,Geneva,Alabama,1355,9122
2000,Greene,Alabama,0,3931
2000,Hale,Alabama,983,5432
2000,Henry,Alabama,0,6525
2000,Houston,Alabama,23709,12125
2000,Jackson,Alabama,5476,16139
2000,Jefferson,Alabama,237221,26044
2000,Lamar,Alabama,0,6468
2000,Lauderdale,Alabama,18315,17773
2000,Lawrence,Alabama,1129,12409
2000,Lee,Alabama,31435,14267
2000,Limestone,Alabama,8053,16635
2000,Lowndes,Alabama,0,4909
2000,Macon,Alabama,4327,4623
2000,Madison,Alabama,86529,23426
2000,Marengo,Alabama,2623,6144
2000,Marion,Alabama,62,12635
2000,Marshall,Alabama,14050,18497
2000,Mobile,Alabama,122643,27536
2000,Monroe,Alabama,2045,7338
2000,Montgomery,Alabama,76539,9529
2000,Morgan,Alabama,25242,18360
2000,Perry,Alabama,0,4333
2000,Pickens,Alabama,0,8086
2000,Pike,Alabama,4622,7311
2000,Randolph,Alabama,1845,6797
2000,Russell,Alabama,12964,6777
2000,St. Clair,Alabama,3344,20799
2000,Shelby,Alabama,35317,19314
2000,Sumter,Alabama,0,5708
2000,Talladega,Alabama,13622,17052
2000,Tallapoosa,Alabama,4421,12235
2000,Tuscaloosa,Alabama,46709,17808
2000,Walker,Alabama,6604,21760
2000,Washington,Alabama,0,6705
2000,Wilcox,Alabama,0,4776
2000,Winston,Alabama,1756,8351
2000,Aleutians East Borough,Alaska,0,526
2000,Aleutians West Census Area,Alaska,503,767
2000,Anchorage Municipality,Alaska,91165,3657
2000,Bethel Census Area,Alaska,1418,2808
2000,Bristol Bay Borough,Alaska,0,490
2000,Denali Borough,Alaska,0,785
2000,Dillingham Census Area,Alaska,0,1529
2000,Fairbanks North Star Borough,Alaska,20508,9269
2000,Haines Borough,Alaska,0,991
2000,Juneau City and Borough,Alaska,9577,1966
2000,Kenai Peninsula Borough,Alaska,3002,15436
2000,Ketchikan Gateway Borough,Alaska,4223,1176
2000,Kodiak Island Borough,Alaska,3353,1071
2000,Lake and Peninsula Borough,Alaska,0,588
2000,Matanuska-Susitna Borough,Alaska,7089,13467
2000,Nome Census Area,Alaska,999,1694
2000,North Slope Borough,Alaska,1288,821
2000,Northwest Arctic Borough,Alaska,886,894
2000,Prince of Wales-Outer Ketchikan Census Area,Alaska,0,2262
2000,Sitka City and Borough,Alaska,2718,560
2000,Skagway-Hoonah-Angoon Census Area,Alaska,0,1369
2000,Southeast Fairbanks Census Area,Alaska,0,2098
2000,Valdez-Cordova Census Area,Alaska,0,3884
2000,Wade Hampton Census Area,Alaska,0,1602
2000,Wrangell-Petersburg Census Area,Alaska,1073,1514
2000,Yakutat City and Borough,Alaska,0,265
2000,Yukon-Koyukuk Census Area,Alaska,0,2309
2000,Apache,Arizona,4862,15109
2000,Cochise,Arizona,28971,14922
2000,Coconino,Arizona,26316,14132
2000,Gila,Arizona,11124,9016
2000,Graham,Arizona,5139,4977
2000,Greenlee,Arizona,1542,1575
2000,La Paz,Arizona,3702,4660
2000,Maricopa,Arizona,1101757,31129
2000,Mohave,Arizona,46858,15951
2000,Navajo,Arizona,12977,17066
2000,Pima,Arizona,307149,25201
2000,Pinal,Arizona,40630,20734
2000,Santa Cruz,Arizona,7293,4516
2000,Yavapai,Arizona,44293,25878
2000,Yuma,Arizona,47413,6435
2000,Arkansas,Arkansas,5341,3116
2000,Ashley,Arkansas,4682,4702
2000,Baxter,Arkansas,5814,11238
2000,Benton,Arkansas,34250,23962
2000,Boone,Arkansas,5630,8221
2000,Bradley,Arkansas,2422,2412
2000,Calhoun,Arkansas,0,2317
2000,Carroll,Arkansas,2627,7562
2000,Chicot,Arkansas,3286,1919
2000,Clark,Arkansas,3689,5223
2000,Clay,Arkansas,2946,4471
2000,Cleburne,Arkansas,2454,7736
2000,Cleveland,Arkansas,0,3273
2000,Columbia,Arkansas,4046,5935
2000,Conway,Arkansas,2285,5682
2000,Craighead,Arkansas,21334,10967
2000,Crawford,Arkansas,8815,10887
2000,Crittenden,Arkansas,14790,3681
2000,Cross,Arkansas,3091,4300
2000,Dallas,Arkansas,1498,2021
2000,Desha,Arkansas,3812,2110
2000,Drew,Arkansas,3403,3934
2000,Faulkner,Arkansas,16500,15382
2000,Franklin,Arkansas,1131,5751
2000,Fulton,Arkansas,473,4337
2000,Garland,Arkansas,25090,12723
2000,Grant,Arkansas,1415,4826
2000,Greene,Arkansas,7944,6806
2000,Hempstead,Arkansas,3881,5078
2000,Hot Spring,Arkansas,3857,8147
2000,Howard,Arkansas,1846,3625
2000,Independence,Arkansas,4233,9234
2000,Izard,Arkansas,0,5440
2000,Jackson,Arkansas,2893,4078
2000,Jefferson,Arkansas,21123,9432
2000,Johnson,Arkansas,2035,6703
2000,Lafayette,Arkansas,0,3434
2000,Lawrence,Arkansas,2632,4476
2000,Lee,Arkansas,1922,2260
2000,Lincoln,Arkansas,0,4265
2000,Little River,Arkansas,1467,3998
2000,Logan,Arkansas,2586,6107
2000,Lonoke,Arkansas,8745,10517
2000,Madison,Arkansas,0,5463
2000,Marion,Arkansas,0,6776
2000,Miller,Arkansas,9320,6317
2000,Mississippi,Arkansas,12845,6504
2000,Monroe,Arkansas,1458,2647
2000,Montgomery,Arkansas,0,3785
2000,Nevada,Arkansas,1184,2709
2000,Newton,Arkansas,0,3500
2000,Ouachita,Arkansas,5069,6544
2000,Perry,Arkansas,0,3989
2000,Phillips,Arkansas,5208,4503
2000,Pike,Arkansas,0,4504
2000,Poinsett,Arkansas,3716,6310
2000,Polk,Arkansas,2261,5786
2000,Pope,Arkansas,8934,11767
2000,Prairie,Arkansas,0,3894
2000,Pulaski,Arkansas,130584,17358
2000,Randolph,Arkansas,2398,4867
2000,St. Francis,Arkansas,4470,5573
2000,Saline,Arkansas,16301,15477
2000,Scott,Arkansas,1227,3096
2000,Searcy,Arkansas,0,3523
2000,Sebastian,Arkansas,36226,9074
2000,Sevier,Arkansas,1894,3814
2000,Sharp,Arkansas,1385,5826
2000,Stone,Arkansas,0,4768
2000,Union,Arkansas,8810,9179
2000,Van Buren,Arkansas,0,6825
2000,Washington,Arkansas,42140,18011
2000,White,Arkansas,11034,14114
2000,Woodruff,Arkansas,0,3531
2000,Yell,Arkansas,1489,6433
2000,Alameda,California,520719,2647
2000,Alpine,California,0,483
2000,Amador,California,3915,8844
2000,Butte,California,66090,13476
2000,Calaveras,California,2836,13633
2000,Colusa,California,3041,3056
2000,Contra Costa,California,337466,6663
2000,Del Norte,California,5856,3314
2000,El Dorado,California,37682,21257
2000,Fresno,California,222288,30652
2000,Glenn,California,5265,3907
2000,Humboldt,California,35782,15456
2000,Imperial,California,32121,7263
2000,Inyo,California,4395,3308
2000,Kern,California,183469,25183
2000,Kings,California,29378,5040
2000,Lake,California,13672,10302
2000,Lassen,California,3570,6055
2000,Los Angeles,California,3109810,23964
2000,Madera,California,21470,14685
2000,Marin,California,94888,5762
2000,Mariposa,California,0,6613
2000,Mendocino,California,17518,15748
2000,Merced,California,52905,10910
2000,Modoc,California,1189,2595
2000,Mono,California,2305,2832
2000,Monterey,California,106094,15142
2000,Napa,California,38145,7257
2000,Nevada,California,21727,15167
2000,Orange,California,933402,1885
2000,Placer,California,73449,19933
2000,Plumas,California,1083,7917
2000,Riverside,California,468675,37543
2000,Sacramento,California,443602,10000
2000,San Benito,California,12081,3804
2000,San Bernardino,California,492768,35826
2000,San Diego,California,957339,37338
2000,San Francisco,California,329700,0
2000,San Joaquin,California,163350,18279
2000,San Luis Obispo,California,76320,16419
2000,San Mateo,California,250589,3514
2000,Santa Barbara,California,129722,6900
2000,Santa Clara,California,559019,6844
2000,Santa Cruz,California,77265,13874
2000,Shasta,California,44203,19223
2000,Sierra,California,0,1520
2000,Siskiyou,California,6590,11966
2000,Solano,California,124967,5436
2000,Sonoma,California,146971,25432
2000,Stanislaus,California,131982,13164
2000,Sutter,California,23106,3927
2000,Tehama,California,10882,10131
2000,Trinity,California,0,5587
2000,Tulare,California,89048,21337
2000,Tuolumne,California,10659,10345
2000,Ventura,California,235525,7709
2000,Yolo,California,54274,5101
2000,Yuba,California,13754,6781
2000,Adams,Colorado,123123,5033
2000,Alamosa,Colorado,3396,2071
2000,Arapahoe,Colorado,187685,3224
2000,Archuleta,Colorado,1464,2516
2000,Baca,Colorado,0,1905
2000,Bent,Colorado,1102,901
2000,Boulder,Colorado,103981,10699
2000,Chaffee,Colorado,3937,2647
2000,Cheyenne,Colorado,0,880
2000,Clear Creek,Colorado,99,3920
2000,Conejos,Colorado,0,2980
2000,Costilla,Colorado,0,1503
2000,Crowley,Colorado,0,1358
2000,Custer,Colorado,0,1480
2000,Delta,Colorado,2684,8374
2000,Denver,Colorado,239233,2
2000,Dolores,Colorado,0,785
2000,Douglas,Colorado,52023,8901
2000,Eagle,Colorado,10386,4762
2000,Elbert,Colorado,0,6770
2000,El Paso,Colorado,175619,16790
2000,Fremont,Colorado,10825,4407
2000,Garfield,Colorado,11502,4727
2000,Gilpin,Colorado,0,2043
2000,Grand,Colorado,0,5075
2000,Gunnison,Colorado,2515,3134
2000,Hinsdale,Colorado,0,359
2000,Huerfano,Colorado,1451,1631
2000,Jackson,Colorado,0,661
2000,Jefferson,Colorado,192335,13732
2000,Kiowa,Colorado,0,665
2000,Kit Carson,Colorado,1290,1700
2000,Lake,Colorado,2307,670
2000,La Plata,Colorado,6169,11173
2000,Larimer,Colorado,84070,13094
2000,Las Animas,Colorado,3832,2341
2000,Lincoln,Colorado,0,2058
2000,Logan,Colorado,4900,2651
2000,Mesa,Colorado,39250,6573
2000,Mineral,Colorado,0,377
2000,Moffat,Colorado,3638,1345
2000,Montezuma,Colorado,3180,6021
2000,Montrose,Colorado,6519,6524
2000,Morgan,Colorado,6531,3008
2000,Otero,Colorado,5011,2909
2000,Ouray,Colorado,0,1576
2000,Park,Colorado,0,5894
2000,Phillips,Colorado,0,1781
2000,Pitkin,Colorado,3320,3487
2000,Prowers,Colorado,3352,1955
2000,Pueblo,Colorado,48047,6532
2000,Rio Blanco,Colorado,0,2306
2000,Rio Grande,Colorado,1791,2910
2000,Routt,Colorado,4085,3868
2000,Saguache,Colorado,0,2300
2000,San Juan,Colorado,0,269
2000,San Miguel,Colorado,0,3015
2000,Sedgwick,Colorado,0,1165
2000,Summit,Colorado,6862,2258
2000,Teller,Colorado,3225,4768
2000,Washington,Colorado,0,1989
2000,Weld,Colorado,45724,17523
2000,Yuma,Colorado,1250,2550
2000,Fairfield,Connecticut,311709,12523
2000,Hartford,Connecticut,318152,16946
2000,Litchfield,Connecticut,40762,30789
2000,Middlesex,Connecticut,45349,15992
2000,New Haven,Connecticut,306915,12125
2000,New London,Connecticut,73425,26410
2000,Tolland,Connecticut,30390,19041
2000,Windham,Connecticut,21040,20102
2000,Kent,Delaware,30993,16231
2000,New Castle,Delaware,179446,9489
2000,Sussex,Delaware,30239,32338
2000,District of Columbia,District of Columbia,248338,0
2000,Alachua,Florida,65970,21539
2000,Baker,Florida,2672,4371
2000,Bay,Florida,53470,6127
2000,Bradford,Florida,2607,5890
2000,Brevard,Florida,189633,8562
2000,Broward,Florida,653721,724
2000,Calhoun,Florida,1147,3321
2000,Charlotte,Florida,58267,5597
2000,Citrus,Florida,31562,21072
2000,Clay,Florida,37708,12535
2000,Collier,Florida,94103,8870
2000,Columbia,Florida,7326,13599
2000,DeSoto,Florida,4964,5782
2000,Dixie,Florida,871,4334
2000,Duval,Florida,293226,10521
2000,Escambia,Florida,99187,11862
2000,Flagler,Florida,14579,6715
2000,Franklin,Florida,1220,2876
2000,Gadsden,Florida,5101,10766
2000,Gilchrist,Florida,0,5021
2000,Glades,Florida,761,3091
2000,Gulf,Florida,1736,3195
2000,Hamilton,Florida,977,3184
2000,Hardee,Florida,4353,3813
2000,Hendry,Florida,7151,3699
